method,seed,episode,step,teacher_macro,chosen_macro,reward,override,win,regret,reason
stride_cost_aware,3,0,13,verify,repair,2.6421492815626526,1,1,0,stride_cost_aware
stride_cost_aware,3,0,14,verify,repair,1.236536488872885,1,1,0,stride_cost_aware
stride_cost_aware,3,0,15,verify,repair,0.2825067214321112,1,1,0,stride_cost_aware
stride_cost_aware,3,0,16,verify,repair,-1.5288640940402363,1,0,1,stride_cost_aware
stride_cost_aware,3,0,17,verify,repair,-6.040632120624137,1,0,1,stride_cost_aware
stride_cost_aware,3,0,18,verify,repair,-7.551271060828757,1,0,1,stride_cost_aware
stride_cost_aware,3,0,19,verify,repair,-10.560933961361268,1,0,1,stride_cost_aware
stride_cost_aware,3,0,20,verify,decompose_shallow,0.7549258584026057,1,1,0,stride_cost_aware
stride_cost_aware,3,0,22,research_context,direct_solve,-15.2160677803937,1,0,1,stride_cost_aware
stride_cost_aware,3,2,9,verify,repair,4.638974538579796,1,1,0,stride_cost_aware
stride_cost_aware,3,2,10,verify,repair,-1.1091958180528405,1,0,1,stride_cost_aware
stride_cost_aware,3,2,11,verify,direct_solve,2.5301741383187313,1,1,0,stride_cost_aware
stride_cost_aware,3,2,13,verify,repair,-1.4662671392526392,1,0,1,stride_cost_aware
stride_cost_aware,3,2,14,verify,repair,-5.982462379084193,1,0,1,stride_cost_aware
stride_cost_aware,3,2,15,verify,repair,-7.496618991584145,1,0,1,stride_cost_aware
stride_cost_aware,3,2,16,verify,repair,-9.009141029515916,1,0,1,stride_cost_aware
stride_cost_aware,3,2,17,verify,repair,-10.520210493544296,1,0,1,stride_cost_aware
stride_cost_aware,3,2,18,verify,repair,-12.029952864755783,1,0,1,stride_cost_aware
stride_cost_aware,3,2,19,verify,repair,-13.538778786599378,1,0,1,stride_cost_aware
stride_cost_aware,3,2,20,verify,repair,-15.04702776599089,1,0,1,stride_cost_aware
stride_cost_aware,3,2,21,submit,repair,-16.554179844455017,1,0,1,stride_cost_aware
stride_cost_aware,3,2,22,submit,repair,-34.560714623055034,1,0,1,stride_cost_aware
stride_cost_aware,3,3,10,verify,repair,5.610077118466393,1,1,0,stride_cost_aware
stride_cost_aware,3,3,11,verify,direct_solve,2.056864547501093,1,1,0,stride_cost_aware
stride_cost_aware,4,0,10,verify,repair,3.42127242166044,1,1,0,stride_cost_aware
stride_cost_aware,4,0,11,verify,repair,-2.937398302752391,1,0,1,stride_cost_aware
stride_cost_aware,4,0,12,verify,repair,0.9041370853446921,1,1,0,stride_cost_aware
stride_cost_aware,4,0,13,verify,repair,0.2640765165775587,1,1,0,stride_cost_aware
stride_cost_aware,4,0,14,verify,repair,-1.4906909416378513,1,0,1,stride_cost_aware
stride_cost_aware,4,0,15,verify,repair,-7.5055503330040025,1,0,1,stride_cost_aware
stride_cost_aware,4,0,16,verify,repair,-7.518790380980637,1,0,1,stride_cost_aware
stride_cost_aware,4,0,17,verify,repair,-10.530119352063387,1,0,1,stride_cost_aware
stride_cost_aware,4,0,18,verify,repair,-10.540355931209474,1,0,1,stride_cost_aware
stride_cost_aware,4,0,19,verify,repair,-13.549092440809623,1,0,1,stride_cost_aware
stride_cost_aware,4,0,20,verify,repair,-13.55725900081006,1,0,1,stride_cost_aware
stride_cost_aware,4,0,21,submit,repair,-15.064921474123192,1,0,1,stride_cost_aware
stride_cost_aware,4,0,22,submit,repair,-31.571655225228636,1,0,1,stride_cost_aware
stride_cost_aware,4,3,8,verify,repair,4.262906880219843,1,1,0,stride_cost_aware
stride_cost_aware,4,3,9,verify,submit,-22.08184573287875,1,0,1,stride_cost_aware
stride_cost_aware,4,3,10,verify,repair,-5.340749272278671,1,0,1,stride_cost_aware
stride_cost_aware,4,3,11,verify,submit,43.09839145459509,1,1,0,stride_cost_aware
