id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
task_00010,0.10041601210832596,-0.2790021300315857,-0.15344855189323425,-0.303649365901947,-0.030708760023117065,-0.22930707037448883,-0.4383198022842407,0.10241266340017319,0.21985770761966705,0.1289191097021103,0.10049324482679367,0.14621883630752563,-0.06845290213823318,0.295652836561203,-0.06751685589551926,-0.45486506819725037,-0.12844181060791016,-0.27619338035583496,0.4229184687137604,-0.011958585120737553,0.30291110277175903,0.005256275180727243,-0.13587521016597748,-0.02155199833214283,0.3609340488910675,0.4707556664943695,0.3343207538127899,0.025619810447096825,-0.40529656410217285,-0.32403311133384705,0.3244117796421051,-0.14364711940288544,-0.24644747376441956,-0.39651888608932495,0.19555380940437317,0.035825539380311966,0.1485966145992279,0.1827351450920105,-0.32449135184288025,-0.32292652130126953,-0.1874639242887497,-0.3439033329486847,-0.052870310842990875,0.06955178827047348,-0.03612297400832176,0.08597817271947861,0.3930022716522217,0.15387792885303497,-0.19008766114711761,-0.35387906432151794,0.2973264753818512,0.21864493191242218,0.28786933422088623,0.21605604887008667,-0.0635332316160202,-0.01449122279882431,0.5578778386116028,-0.14530570805072784,0.05775971710681915,0.46859243512153625,-0.5411283373832703,0.3717675507068634,-0.03778453543782234,0.192393958568573
task_00011,0.21961529552936554,0.22050225734710693,-0.4153103828430176,-0.15473322570323944,0.22699926793575287,-1.0408658981323242,-0.5771569609642029,-0.3190619647502899,-0.21452103555202484,-0.14245007932186127,0.08049160242080688,0.41280823945999146,0.3317036032676697,-0.6250624060630798,-0.046890757977962494,-0.13747110962867737,-0.38236212730407715,0.2550176680088043,0.10065044462680817,0.07353531569242477,0.14113473892211914,-0.5499597191810608,0.010316113010048866,0.0899243876338005,-0.07320976257324219,0.09012600779533386,-0.11051952093839645,0.19222085177898407,-0.11207062005996704,-0.18487098813056946,0.009546316228806973,0.9039944410324097,-0.09448188543319702,-0.3878665566444397,0.32941994071006775,-0.10502108186483383,-0.22838875651359558,0.5231322646141052,0.14342035353183746,-0.06943047046661377,-0.11140687018632889,-0.610316812992096,-0.24376143515110016,-0.4420298635959625,0.25141289830207825,-0.46847203373908997,-0.10533449053764343,-0.027804268524050713,0.42560845613479614,0.5286868214607239,0.19484655559062958,-0.07045002281665802,-0.4660981297492981,0.6244077086448669,-0.437044233083725,-0.08512427657842636,0.7643598318099976,-0.5876395106315613,-0.06315219402313232,0.35494253039360046,-0.38870054483413696,-0.3161911070346832,-0.8041455149650574,-0.29620352387428284
task_00012,0.3279556334018707,-0.17050129175186157,-0.18645510077476501,-0.04837232828140259,0.5368715524673462,0.11541499197483063,0.24039676785469055,0.4398711621761322,0.28689953684806824,0.0458497628569603,-0.08460450172424316,0.304034024477005,0.03443695232272148,-0.26318418979644775,-0.016582168638706207,-0.2905719578266144,-0.1552470177412033,-0.030507858842611313,-0.1971486657857895,0.04408051818609238,-0.504163384437561,-0.03936907276511192,-0.5076071619987488,-0.020984414964914322,-0.006112217903137207,0.7488297820091248,0.35103023052215576,0.4865718185901642,0.31484276056289673,-0.4686610698699951,0.49707385897636414,0.4156700372695923,0.12818941473960876,-0.01523434929549694,0.9037588834762573,-0.2834603190422058,0.20782898366451263,0.6550485491752625,0.36494508385658264,-0.06031985208392143,-0.27148017287254333,-0.2276030033826828,0.04212836176156998,-0.11877285689115524,0.42879757285118103,0.4093414545059204,0.053351595997810364,0.06511189043521881,-0.5313206315040588,0.42016705870628357,-0.31745198369026184,-0.14711761474609375,-0.006060924846678972,-0.1992126703262329,-0.221294566988945,-0.02699233777821064,0.4686014652252197,0.2915211617946625,-0.30824175477027893,0.10318058729171753,-0.3795040547847748,0.1790606826543808,-0.5092841386795044,0.24034596979618073
task_00013,-0.08794398605823517,0.11502555012702942,0.08683996647596359,0.24720977246761322,-0.2769252061843872,-0.2960593104362488,0.017613213509321213,0.2328750491142273,0.3411906361579895,-0.44484925270080566,-0.15730297565460205,-0.1709584891796112,0.4714356064796448,-0.24907474219799042,-0.1428082436323166,-0.5906991362571716,-0.1090390682220459,0.42047151923179626,0.036164093762636185,-0.1116039901971817,0.1152731254696846,-0.3333834409713745,0.3791806399822235,0.3655189871788025,-0.29962366819381714,0.27606096863746643,0.496118426322937,0.6740899682044983,-0.02015422098338604,-0.09404733031988144,0.24791394174098969,-0.06313443928956985,0.0003223734092898667,-0.13841082155704498,-0.16194704174995422,0.3673495650291443,0.2691110074520111,0.05278867855668068,-0.2028072476387024,-0.27086448669433594,0.04112114757299423,-0.3795749545097351,-0.08318516612052917,0.23781901597976685,-0.04634278267621994,0.2793193757534027,-0.10661106556653976,0.11817783862352371,-0.25845956802368164,0.14647744596004486,-0.05129861459136009,-0.713874876499176,0.4998936653137207,0.43635255098342896,0.506854236125946,-0.13215012848377228,0.41671183705329895,-0.35982921719551086,0.005832194350659847,0.13637393712997437,0.3713190257549286,-0.17191879451274872,-0.5883664488792419,-0.5059414505958557
task_00014,0.11073711514472961,-0.15170443058013916,-0.04300971329212189,-0.2724965810775757,0.002905031433328986,-0.1603095829486847,-0.17041471600532532,-0.0026135588996112347,0.20033985376358032,-0.3464019000530243,-0.1739000529050827,-0.4442116916179657,-0.08137205988168716,0.08083538711071014,0.09020557254552841,0.1281507909297943,-0.18087035417556763,0.14504364132881165,-0.35625913739204407,-0.32109421491622925,0.07405618578195572,-0.46810755133628845,-0.03671213984489441,-0.07253850996494293,-0.28030169010162354,-0.11687380075454712,-0.4442198872566223,0.10364096611738205,-0.48887765407562256,-0.09891387820243835,-0.14971256256103516,-0.014152895659208298,-0.2674388289451599,-0.18939021229743958,0.06394124776124954,-0.1904323399066925,0.038215700536966324,-0.11946732550859451,-0.07739870250225067,0.10294567048549652,0.05787082016468048,-0.9312859773635864,0.17050664126873016,0.5414816737174988,0.049382880330085754,0.23026038706302643,0.32159432768821716,0.5636225342750549,-0.005052190274000168,-0.16640926897525787,0.39830198884010315,-0.43159112334251404,-0.012358911335468292,0.07428490370512009,0.2516345679759979,-0.5040559768676758,0.627158522605896,0.30626294016838074,0.11254286020994186,-0.00641445629298687,0.06003833934664726,0.21256618201732635,-0.038280755281448364,0.35523441433906555
task_00015,-0.04934895411133766,-0.25320422649383545,-0.1391599327325821,-0.017719488590955734,-0.31158891320228577,-0.3292670249938965,-0.4350373446941376,0.39934733510017395,-0.36655789613723755,-0.07034888118505478,0.11984270066022873,0.9843447804450989,-0.04232245311141014,0.18892887234687805,-0.3261841833591461,-0.0028973608277738094,0.1611737608909607,-0.10898445546627045,0.053583648055791855,0.3092148005962372,0.003475172445178032,-0.5457366704940796,-0.2766135334968567,0.19689425826072693,-0.09916134178638458,-0.02203301712870598,-0.3290800154209137,0.04760022088885307,0.177875354886055,0.18970489501953125,0.2452792376279831,0.42827168107032776,0.0672030821442604,0.17881688475608826,0.04549355432391167,0.43237680196762085,0.8060360550880432,-0.10672585666179657,0.39778923988342285,0.6115445494651794,0.09168374538421631,-0.05466208606958389,-0.38477960228919983,0.3395944833755493,0.39525413513183594,0.43867307901382446,-0.19362783432006836,-0.12525410950183868,0.19075919687747955,-0.3898260295391083,-0.0315215028822422,-0.26531991362571716,0.25238698720932007,0.5783587098121643,0.4318792223930359,-0.1506466567516327,0.3104456663131714,-0.18731483817100525,0.36285093426704407,-0.5117365121841431,-0.04495491087436676,0.36586010456085205,-0.5245659947395325,0.02668297290802002
task_00016,-0.08133004605770111,-0.0791855901479721,0.25331172347068787,0.08783160150051117,-0.06115582212805748,-0.15919651091098785,0.08719697594642639,-0.5431078672409058,0.04148246720433235,-0.13809025287628174,0.7304899096488953,0.2435619980096817,-0.09136394411325455,-0.14613914489746094,-0.06789740920066833,0.16642232239246368,0.007478304207324982,0.07738687843084335,-0.1505773514509201,0.18187178671360016,0.25636497139930725,-0.7711905241012573,-0.4713710844516754,0.15408021211624146,-0.01314091682434082,0.023597320541739464,0.136321559548378,-0.13932381570339203,-0.6430612206459045,0.3722437918186188,0.37953677773475647,-0.057376500219106674,-0.23768550157546997,-0.2553163170814514,-0.03135652095079422,0.19842714071273804,-0.3495321273803711,-0.409274160861969,0.6584526300430298,-0.3292234539985657,0.40471404790878296,-0.1406427025794983,-0.4680826961994171,0.20036357641220093,0.837459146976471,0.22099538147449493,-0.32362642884254456,0.17186790704727173,0.018080782145261765,0.33043813705444336,0.3912912607192993,-0.44671204686164856,0.11239808797836304,0.3612157106399536,0.17422844469547272,-0.24823357164859772,0.03678141534328461,-0.14095374941825867,-0.145695760846138,0.056000567972660065,-0.42376893758773804,-0.04096104949712753,0.01088107842952013,0.19906790554523468
task_00017,0.6875675320625305,-0.08888666331768036,-0.012978535145521164,0.4157678484916687,-0.902584969997406,-0.39321082830429077,0.4727640151977539,0.24074910581111908,0.40170860290527344,0.14405079185962677,0.40726661682128906,0.24278070032596588,-0.3143005967140198,0.05751324072480202,-0.3806709349155426,0.19798114895820618,0.8561167120933533,-0.15901698172092438,-0.09095199406147003,-0.12634217739105225,0.6124664545059204,-0.16015194356441498,0.07127198576927185,-0.12016457319259644,0.26496651768684387,0.2765786051750183,-0.429821252822876,-0.4443491995334625,-0.7989403605461121,-0.20196649432182312,0.5895887017250061,-0.01595349982380867,-0.41536179184913635,0.2868998348712921,0.4767915904521942,0.31500905752182007,-0.14073772728443146,-0.027149289846420288,0.04299360513687134,0.28165188431739807,0.07795503735542297,0.3207584023475647,-0.12002015858888626,-0.38455063104629517,0.4484102427959442,0.6562131643295288,0.029616573825478554,0.7634574174880981,0.00980040617287159,0.7490105628967285,-0.19282793998718262,0.09415308386087418,0.21011383831501007,0.7998923659324646,0.1574578732252121,-0.4336819648742676,0.05853990465402603,-0.07882499694824219,0.4510636329650879,0.35001280903816223,-0.4220633804798126,0.5198582410812378,0.18723323941230774,-0.26365411281585693
task_00018,0.10492359846830368,0.5356989502906799,-0.032615743577480316,0.09280010312795639,0.05474822223186493,0.052379053086042404,-0.012315169908106327,0.2073647826910019,-0.36156514286994934,0.2895826995372772,0.10896189510822296,0.35474735498428345,0.3484629690647125,-0.3108192980289459,0.5377533435821533,0.25627952814102173,-0.08828695863485336,-0.0613764226436615,-0.30257683992385864,0.2603515386581421,0.3225586414337158,-0.38013380765914917,0.18414373695850372,-0.10675491392612457,0.17758099734783173,-0.06174074113368988,-0.05356045067310333,-0.09008777886629105,0.1313168704509735,0.21945175528526306,0.3307533860206604,-0.4221760630607605,-0.44096899032592773,-0.07567472010850906,-0.1443348079919815,0.3481450378894806,0.5174005031585693,0.3054867684841156,1.0560669898986816,0.07162076234817505,-0.3851765990257263,-0.15240532159805298,-0.5333980917930603,-0.145735964179039,0.5920705199241638,0.6425910592079163,-0.11561037600040436,0.18577389419078827,0.4268101751804352,-0.030043840408325195,0.28175127506256104,-0.26166975498199463,-0.27470383048057556,0.16614945232868195,-0.45108562707901,0.050845421850681305,0.3806048035621643,0.10242040455341339,-0.21799853444099426,0.5015843510627747,0.1013319343328476,0.2088029831647873,-0.29074037075042725,-0.08990807831287384
task_00019,-0.034652236849069595,0.03911008685827255,0.1504545956850052,0.09931264817714691,-0.21306155622005463,-0.019537461921572685,-0.21651017665863037,-0.2203216403722763,-0.06431702524423599,-0.21428021788597107,0.02341567911207676,-0.03542429953813553,0.40980982780456543,-0.108953557908535,-0.17232106626033783,-0.1761060655117035,0.6283241510391235,0.019768675789237022,0.30626997351646423,0.030086679384112358,-0.4391075670719147,-0.3261779248714447,-0.19506824016571045,-0.12814109027385712,-0.3846680223941803,0.24684861302375793,-0.5547493696212769,-0.28666144609451294,-0.10389195382595062,0.24996376037597656,-0.15902258455753326,-0.0701381117105484,-0.2803128659725189,-0.301457941532135,-0.3725111484527588,0.6158778071403503,-0.06347300857305527,0.028630049899220467,0.5026360750198364,-0.17178767919540405,-0.01838706247508526,-0.22962906956672668,-0.18372885882854462,0.2134685218334198,-0.1686064451932907,0.1752711832523346,-0.04708082228899002,0.2099635750055313,-0.483960896730423,0.0008837212808430195,0.18217550218105316,-0.2227184772491455,0.016142165288329124,0.23661170899868011,0.3426230549812317,0.22611016035079956,-0.00015174341388046741,0.5039665699005127,-0.716425359249115,0.2987656593322754,-0.04327094182372093,0.04062855243682861,-1.0577415227890015,-0.44334688782691956
task_00020,0.055115293711423874,-0.05900101363658905,-0.2398318648338318,-0.8051400184631348,0.10264148563146591,-0.7588547468185425,-0.0021161125041544437,-0.1077214926481247,-0.5956722497940063,-0.7238185405731201,0.1050131618976593,-0.24128411710262299,0.23942726850509644,0.189199298620224,0.0313233807682991,0.14304623007774353,-0.00423957034945488,0.04945620894432068,-0.27009153366088867,-0.135488823056221,-0.12886597216129303,-0.4225679337978363,0.6705779433250427,-0.012809215113520622,0.4254937469959259,0.2522887885570526,0.44377174973487854,-0.26232752203941345,-0.4639211893081665,0.23813895881175995,0.05467846244573593,0.15075412392616272,-1.1266518831253052,-0.14353004097938538,0.3750377595424652,0.23037782311439514,0.2924264073371887,0.2609359622001648,-0.3383379578590393,-0.27815085649490356,-0.4560295045375824,-0.386302649974823,-0.6097409129142761,-0.15083812177181244,-0.043891601264476776,0.820119321346283,0.6050586700439453,0.24958936870098114,-0.043518662452697754,-0.341443806886673,-0.266826868057251,0.21423125267028809,0.31256502866744995,0.5890770554542542,0.7179268002510071,0.5027890205383301,0.39385268092155457,0.06528861820697784,0.342162549495697,0.10902521759271622,0.27223220467567444,0.012130594812333584,0.3520008325576782,-0.3478655517101288
