task_id,dataset_id,dataset_path,title,status,error_type,pass_rate,pass_at_final,attempt_count,strategy_used,fallback_path,stagnation_events,start_time,end_time,duration_seconds,tests_provided,tests_source,tests_path,used_synthesized_tests,artifact_path,failure_signature,failing_tests,last_error,llm_calls_used,timed_out,timeout_reason
c90790bd-d289-42b7-bd97-4bc65d7232f5,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder Community App - Remove the support modal,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:05:09.707189,2026-02-24T01:05:09.707290,0.000101,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
558999e4-323e-4867-81b1-e989c4028a09,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder Online Review - UI Issue in the edit project links page,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:05:09.912254,2026-02-24T01:05:09.912325,7.1e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
2cbe1522-3e85-4106-a48d-e6ac1473d74a,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Hypercare Task 2,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:05:10.117299,2026-02-24T01:05:10.117364,6.5e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
774f1c4d-0ca0-4de2-ae8b-87882784f2c5,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Save for later button submits the review score,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:05:10.321586,2026-02-24T01:05:10.321703,0.000117,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
9c0e8f57-190b-4427-a78c-c722af5ca8c9,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,"Topcoder O/R F2F - When a review scorecard is reopened and trying to submit new review, the previously entered scores are still displayed in the card",skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:05:10.526598,2026-02-24T01:05:10.526633,3.5e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
f71e8aa6-359f-494a-b2a7-e20cfe317cd4,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Advancing screening failed submissions page is not reskinned,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:05:10.731620,2026-02-24T01:05:10.731703,8.3e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
b4210a15-4a64-4fd4-9073-2a3e7e71c52c,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Save changes after editing score card is opening the project in a new tab,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:05:10.935015,2026-02-24T01:05:10.936353,0.001338,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
c1d1ce40-9337-4a23-af35-af6593a969f3,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Approval scorecard is not reskinned,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:05:11.138084,2026-02-24T01:05:11.138169,8.5e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
2c73511d-5677-4ded-9d1c-089102bacb87,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Uploaded document(by the reviewer while reviewing from scorecard) is not available to download,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:05:11.343135,2026-02-24T01:05:11.343194,5.9e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
db84aa79-98e1-4ea2-aca1-3503d7ebac41,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Error when the reviewer doing appeal responses,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:05:11.548189,2026-02-24T01:05:11.548259,7e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
f4c318a9-edff-45ab-9ccc-703fa2d80239,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Unable to Approve reject challenges since the Response drop down is not selectable,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:05:11.751622,2026-02-24T01:06:04.123945,52.372323,True,synthesized,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/generated_tests/f4c318a9-edff-45ab-9ccc-703fa2d80239.json,True,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,bd784adb79d447b072a15931d1409bcfdfe8c3b5a13b920e423a590e3c0a7beb,"valid_approval_submission,valid_rejection_submission,dropdown_not_selectable,invalid_challenge_id,no_response_selected",,14.0,False,
16655ff7-f1ca-4466-bd44-6e74f5f79a3f,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Yes/No dropdown not appearing in scorecard,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:06:04.124266,2026-02-24T01:06:04.124514,0.000248,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
97745303-0ae1-4196-87db-3a03c1909b13,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Submissions Tab has Winners Marked in it but shouldn't,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:06:04.330274,2026-02-24T01:06:04.330310,3.6e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
048a71c6-7564-4b4d-9f29-2aa3e43fecfe,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Winners are showing wrong in OR compared to the challenge details,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:06:04.532460,2026-02-24T01:06:04.532533,7.3e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
faa95748-8dbe-4d5b-87e1-b96d8073e31c,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder Community App - 2 Round Challenge sporadically showing as 1 round,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:06:04.736484,2026-02-24T01:06:04.736588,0.000104,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
abdd7dcf-38ca-47d6-a9b5-a134682bc9a8,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder Community App - Checkpoint Screening and Screening Phases are not Showing before Activating the Challenge,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:06:04.941305,2026-02-24T01:06:04.941387,8.2e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
fba17aab-d8df-46fd-87cf-bac814c5bb97,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Members cannot download submissions anymore,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:06:05.146326,2026-02-24T01:06:05.146404,7.8e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
5bdc4e5f-4ea0-402e-ab20-f6cfd1a49a72,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - How to check the payment sent status,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:06:05.346488,2026-02-24T01:06:05.346855,0.000367,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
37a2f287-5ec5-4066-a316-46677030bf45,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - UI issues with deleted submissions,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:06:05.551461,2026-02-24T01:06:05.551599,0.000138,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
92515220-cce4-4bfb-9def-a941e03e148a,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder Community App - Apply universal navigation to account settings page,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:06:05.753028,2026-02-24T01:06:05.753106,7.8e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
64e614a1-830c-4145-ac1a-eb688f85c2bc,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,"Topcoder Community App - Apply universal navigation to ""My Profile"" page",skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:06:05.955946,2026-02-24T01:06:05.956022,7.6e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
d4138296-7ca5-40e3-86d7-b9566a6aa05c,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder Community App - Apply universal navigation to Privacy Policy page,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:06:06.160747,2026-02-24T01:06:06.160814,6.7e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
efb49126-be30-4c9a-8185-0bf98bcc9a38,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Reporting Application - API Development #1,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:06:06.363287,2026-02-24T01:07:09.969295,63.606008,True,synthesized,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/generated_tests/efb49126-be30-4c9a-8185-0bf98bcc9a38.json,True,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,91a3371a02798b28b4067889084942e05f18885861db1e48d6fea2ddbc8dca1b,"createUser_success,createUser_duplicateEmail,getUser_success,getUser_notFound,downloadReport_success",,11.0,False,
3f1b97ff-4c7e-48e9-a878-e179c630e018,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,"Topcoder Community App - Universal Nav: Different ""type"" for /thrive path",skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:07:09.969737,2026-02-24T01:07:09.969767,3e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
8d6b260e-ba05-44a1-bbc2-5db4d53e68ec,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Unable to do the checkpoint screening since the link to submit screening score is not available in checkpoint tab,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:07:10.170147,2026-02-24T01:07:10.170262,0.000115,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
42460057-3735-4a87-9300-e22965ae6d78,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder Work Manager - Universal Nav header / footer - Content Security Policy problem,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:07:10.375165,2026-02-24T01:07:10.375226,6.1e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
91e34246-16b8-417d-8eb6-f7dc38c9b320,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,"Rapid Development Match (RDM) - Practice Round, January 2023",failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-02-24T01:07:10.579397,2026-02-24T01:07:28.214210,17.634813,True,statement,/Users/karanallagh/Desktop/DataCollector/reports/experiments/topcoder_full_run/extracted_tests/91e34246-16b8-417d-8eb6-f7dc38c9b320.json,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,6cd47f87e0cfbd57cf67f3001d19f3f31c2fac496e73804c5c0af469ef532fb3,io_sample_1,,8.0,False,
47cb585f-afb1-4bfe-aff8-946636d03122,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Reporting Application - Thymeleaf Based HTML Email Templates,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:07:28.214553,2026-02-24T01:07:28.214619,6.6e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
d8c5b3a9-2ad6-4709-917a-7ab5854ac0f4,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - View Completed Review Score,skipped_failed_synthesis,synthesis_failure,0.0,False,0.0,,,0.0,2026-02-24T01:07:28.419628,2026-02-24T01:07:46.122049,17.702421,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,,0.0,False,
5a953c7c-482a-4643-aad1-f7a093da7fb9,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Submit Score TextArea in Firefox,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:07:46.122262,2026-02-24T01:07:46.122813,0.000551,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
69b2e885-4807-447c-af53-3c758b51fa87,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - New Nav Footer overlap with buttons,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:07:46.322525,2026-02-24T01:07:46.322682,0.000157,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
a6b76b39-abf8-4b77-b334-c10ca0e03e0f,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Edit Project Text area,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:07:46.527566,2026-02-24T01:07:46.527634,6.8e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
2362226c-ab72-4c46-819a-37d09f9fbf16,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder Work Manager - Fix submission phase display on 2 round challenge,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T01:07:46.728372,2026-02-24T01:07:46.728426,5.4e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/topcoder_full_run,,,Task skipped by heuristics (missing coding spec),0.0,False,
