40792455,dsvolkov,1,0,1,1225,DATA_SCIENCE,MARATHON_MATCH,240,9,NULL,NULL
90443737,duck_vader,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90449898,ecjtusyy,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90432132,eduqrza,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90447413,ehzawad,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90442192,Eiaa,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40844596,Elgayed,1,0,0,0,NULL,NULL,2,0,NULL,NULL
90442681,elsa7er,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90271708,emkayint,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90443723,EsfounaAmine,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90445012,ezy_work,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90443080,Fabicho,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40890435,FFFFFwl,1,0,1,1632,DEVELOP,CODE,6,0,NULL,NULL
90444348,fibref,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90371904,fie_s__ta,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40950423,fikzzzy,1,0,0,1431,DEVELOP,CODE,80,21,NULL,NULL
40277585,fish00,1,1,0,601,DEVELOP,CODE,550,0,NULL,NULL
22697646,fivestarwy,1,1,1,1316,DEVELOP,CODE,1716,62,NULL,NULL
90448580,flyingthunder,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90443721,FMX284,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90418239,Futurefall,0,0,0,0,NULL,NULL,1,0,NULL,NULL
90112045,fzhurd,1,0,0,974,DEVELOP,CODE,42,0,NULL,NULL
90358143,g.youssef,1,0,0,0,NULL,NULL,5,1,NULL,NULL
40083049,gaddevarunteja,1,1,1,1145,DEVELOP,CODE,78,0,NULL,NULL
40018415,galileopy,0,0,0,0,NULL,NULL,0,0,NULL,NULL
22663924,Gando19850304,1,1,1,1244,DEVELOP,CONTENT_CREATION,6937,9,NULL,NULL
40859213,gaoziqiang,1,1,0,1186,DEVELOP,CODE,1065,15,NULL,NULL
40499358,gauravseta,1,1,0,1625,DEVELOP,CODE,1032,63,NULL,NULL
90445959,Gencoder,0,0,0,0,NULL,NULL,0,0,NULL,NULL
21071446,gengmao,0,0,1,849,DATA_SCIENCE,SRM,8,0,NULL,NULL
22875240,genycopedison,1,1,1,1194,DEVELOP,CODE,4741,8,NULL,NULL
22628476,gets0ul,1,0,0,1921,DEVELOP,DEVELOPMENT,1350,141,NULL,NULL
90441782,gfbj,0,0,0,0,NULL,NULL,0,0,NULL,NULL
22930960,Ghost_141,1,0,0,1155,DEVELOP,ASSEMBLY_COMPETITION,298,86,NULL,NULL
151743,Ghostar,1,1,1,1616,DEVELOP,DESIGN,836,372,NULL,NULL
90445389,globalgritsol,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40226857,gtcodeit,1,0,1,905,DATA_SCIENCE,SRM,78,1,NULL,NULL
90447780,gughanrk,0,0,0,0,NULL,NULL,0,0,NULL,NULL
23030940,Gungz,1,1,0,1209,DEVELOP,CODE,243,21,NULL,NULL
14773682,gurmeetb,1,1,1,1389,DEVELOP,CODE,873,76,NULL,NULL
90450069,gurpreet017,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90238396,h3x49r4m,1,0,1,1671,DEVELOP,CODE,37,0,NULL,NULL
90229422,harshv07,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90439597,hassan12345,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90444181,hecrereed,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90442796,hiharsh,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90242500,horizon22,1,0,0,1533,DATA_SCIENCE,MARATHON_MATCH,15,0,NULL,NULL
90441555,hsamudrala2000,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90240045,Hsingla378,0,0,0,0,NULL,NULL,1,0,NULL,NULL
23173395,hujtomi,1,0,1,1153,DATA_SCIENCE,MARATHON_MATCH,20,0,NULL,NULL
90439466,hwildey517,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90413831,iambijay,0,0,0,0,NULL,NULL,0,0,NULL,NULL
41032955,iamnikhil12,1,1,0,1417,DEVELOP,CODE,37,4,NULL,NULL
90447368,iamrushi12,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90440202,ibraman5,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40628868,idimmusix,0,0,1,573,DATA_SCIENCE,SRM,2,0,NULL,NULL
90074112,IrammKahkashann,1,1,0,0,NULL,NULL,105,0,NULL,NULL
40118527,irfanrosandi,1,1,0,1442,DEVELOP,CODE,574,34,NULL,NULL
40042161,irohitgoyal,1,1,0,748,DEVELOP,CODE,30,3,NULL,NULL
90446984,Ismailkhacs,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90223370,its-sushant,1,1,0,0,NULL,NULL,26,0,NULL,NULL
90443016,itsBryanC,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90448811,jaden698,0,0,0,0,NULL,NULL,0,0,NULL,NULL
22836207,jaindsonvs,1,0,1,1617,DEVELOP,CODE,696,25,NULL,NULL
90446886,jambozki,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90022830,jannesh,0,0,0,0,NULL,NULL,0,0,NULL,NULL
22689771,janusz.p,1,0,0,1524,DEVELOP,ASSEMBLY_COMPETITION,54,10,NULL,NULL
90445990,JayaApurva,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90396990,jaypatel1325,1,0,0,0,NULL,NULL,5,0,NULL,NULL
90443743,jazminew76,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90447312,jennifer9,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90450644,jibzsupreme,0,0,0,0,NULL,NULL,0,0,NULL,NULL
41030172,jjbro_01334,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90412873,jm8hit,0,0,0,0,NULL,NULL,1,0,NULL,NULL
90445450,JohnPaulParedes,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40732888,JonyStorm,1,1,0,1346,DEVELOP,CONTENT_CREATION,280,4,NULL,NULL
90444096,josh-02920,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90447380,jugrajsinghbali,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90437545,junaidmancheri,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90449494,jundec,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90449465,justyn7,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90202982,juxta,1,1,0,1216,DEVELOP,CODE,152,0,NULL,NULL
90446703,JYO_2006,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40559815,k.mas,1,1,1,0,NULL,NULL,3488,0,NULL,NULL
90441478,KABIR300,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90447123,kadys,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90444685,kaku2004,0,0,0,0,NULL,NULL,0,0,NULL,NULL
22742521,kalc,1,0,1,1145,DEVELOP,UI_PROTOTYPE_COMPETITION,445,135,NULL,NULL
40863863,kamnag,1,1,0,892,DEVELOP,CODE,159,0,NULL,NULL
90448827,kaprez24,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90186939,kareemzaid,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90147134,karthikps,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40091671,karthiks416,1,1,0,1201,DEVELOP,CODE,351,3,NULL,NULL
90437774,katuwal.jenish,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90445273,kaukat,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40649345,kavukcutolga,1,1,0,1568,DEVELOP,CODE,239,65,NULL,NULL
90372134,KebeKoder,1,1,0,0,NULL,NULL,23,0,NULL,NULL
90323220,keeibo,0,0,0,0,NULL,NULL,1,0,NULL,NULL
40200221,ketzjs09,1,1,1,1217,DATA_SCIENCE,MARATHON_MATCH,363,39,NULL,NULL
90394871,khushhaalsharma,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90443372,King.i8,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90438094,kiplangt,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40165501,kiril.kartunov,1,1,0,1437,DEVELOP,UI_PROTOTYPE_COMPETITION,257,97,NULL,NULL
90106380,kiwams,1,1,0,1570,DEVELOP,CONTENT_CREATION,185,1,NULL,NULL
40383845,Kmande,1,1,1,967,DEVELOP,CODE,311,10,NULL,NULL
40903447,kmurti,1,1,1,998,DEVELOP,CODE,415,20,NULL,NULL
90446637,kobiruo_,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90439755,koreanjohn,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90444998,kpappworx,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90226939,krissimbolon,1,1,0,0,NULL,NULL,14,0,NULL,NULL
90063853,krushnasananse,0,0,0,0,NULL,NULL,1,0,NULL,NULL
90439332,Ksschkw,0,0,0,0,NULL,NULL,0,0,NULL,NULL
9916266,Ksys,1,0,1,1949,DEVELOP,CODE,457,23,NULL,NULL
22865264,Kuhan,1,1,0,1139,DEVELOP,CODE,274,0,NULL,NULL
90438779,kywaaa,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40864296,L.O.I,1,1,0,0,NULL,NULL,264,37,NULL,NULL
90089611,lazy_manushya,1,1,0,1179,DEVELOP,CODE,259,6,NULL,NULL
40929228,Lebogang,1,1,0,1532,DEVELOP,CONTENT_CREATION,1004,2,NULL,NULL
90439489,leomaxuz,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90446796,lilianaranjel,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90442218,linhntt317,0,0,0,0,NULL,NULL,0,0,NULL,NULL
41043469,liushuangdao,1,0,0,0,NULL,NULL,13,0,NULL,NULL
90448961,loser1_DM,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90164276,Lucifer_03,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90439614,Lunia,0,0,0,0,NULL,NULL,0,0,NULL,NULL
22711543,lwc626,1,0,0,1420,DEVELOP,ASSEMBLY_COMPETITION,12,0,NULL,NULL
40707637,M_CC,1,1,0,1365,DEVELOP,CODE,61,10,NULL,NULL
90439294,m4n0v3y,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90044387,m7md.amirr,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90440893,Mahipat,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90448300,MAICON.CUNHA,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90441537,malek20221,0,0,0,0,NULL,NULL,0,0,NULL,NULL
23102829,mancoolgunda,1,0,1,1617,DEVELOP,CODE,174,38,NULL,NULL
90254370,manvitha_13,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90085745,maomao90,0,0,0,1164,DEVELOP,CODE,1,0,NULL,NULL
40173870,marcostorm,0,0,0,0,NULL,NULL,1,0,NULL,NULL
90401923,Maria02,1,0,0,0,NULL,NULL,4,0,NULL,NULL
90434513,mariagoreth,0,0,0,0,NULL,NULL,0,0,NULL,NULL
22850956,marshallmutiso,1,1,1,1359,DEVELOP,CODE,461,2,NULL,NULL
90447084,masteroflp,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40035291,maxceem,1,0,0,1640,DEVELOP,CODE,138,106,NULL,NULL
90448803,mayada18,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40689130,mearaj,1,0,1,1296,DEVELOP,CODE,249,23,NULL,NULL
40737481,Mfema,1,0,0,0,NULL,NULL,10,0,NULL,NULL
90440201,mhkg1991,0,0,0,0,NULL,NULL,0,0,NULL,NULL
10697386,mhykol,1,1,1,1488,DEVELOP,CODE,2330,221,NULL,NULL
90440197,Mikey01998,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90442326,Mine_gaming,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40862418,mirzailhami,1,1,0,1485,DEVELOP,CODE,77,31,NULL,NULL
90367274,mitgh,0,0,0,0,NULL,NULL,2,0,NULL,NULL
90429550,mj_astro,1,0,0,0,NULL,NULL,3,0,NULL,NULL
90069770,modi-kinjal,1,0,0,1555,DEVELOP,CODE,41,4,NULL,NULL
90442517,mohit_vora,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90370647,moinuddin123,1,1,0,0,NULL,NULL,5,0,NULL,NULL
90443555,moksha123,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40213206,mosaixel,1,1,0,1202,DEVELOP,CODE,205,3,NULL,NULL
90443324,mostafawaly,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90447098,mota84,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90442816,MrShirker,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90447504,Mubasher_Ikram,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90439322,muk__ea,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40709803,mysterious_sam,1,0,0,742,DEVELOP,CODE,79,0,NULL,NULL
90442972,naderaponar,0,0,0,0,NULL,NULL,0,0,NULL,NULL
10527204,nahidshahin,1,1,1,1612,DEVELOP,CODE,191,20,NULL,NULL
40814942,nahidsultana,0,0,0,0,NULL,NULL,1,0,NULL,NULL
90443709,naiverahul,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90325765,natarajan07,1,0,0,0,NULL,NULL,2,0,NULL,NULL
40001645,nauhil,1,1,0,1608,DEVELOP,CODE,890,57,NULL,NULL
41018169,navaneetagarwal,1,0,0,1406,DEVELOP,CODE,15,2,NULL,NULL
90440100,navBajwa,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90435061,Navya_Charitha,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40999853,ndungujan23,1,0,0,1120,DEVELOP,CODE,118,8,NULL,NULL
40056955,neonray,1,1,0,1569,DEVELOP,CODE,185,74,NULL,NULL
40303814,NhlaksMaestro,1,0,0,1130,DEVELOP,CODE,1052,1,NULL,NULL
90441300,nigamk1,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90441573,nigamk2,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90402613,Nikhil870,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90444742,nitesco,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90443613,njbsyd,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90444909,noCodeBot,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90445513,nods.Sages.0m,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90427685,noha-mohamed,1,0,0,0,NULL,NULL,2,0,NULL,NULL
40974114,noobyogi,1,1,1,1161,DEVELOP,CODE,93,0,NULL,NULL
90405447,noorzehra,1,0,0,0,NULL,NULL,19,0,NULL,NULL
90443640,nor2003,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40685689,nqv2018,1,0,0,1763,DEVELOP,CODE,129,25,NULL,NULL
40584227,nr_96,0,0,0,1550,DEVELOP,CODE,2,0,NULL,NULL
90441576,nsamremy,0,0,0,0,NULL,NULL,0,0,NULL,NULL
90448788,NuggetNoud,0,0,0,0,NULL,NULL,0,0,NULL,NULL
40808944,nursoltan-s,1,1,1,1582,DEVELOP,CODE,860,124,NULL,NULL
90364009,nwafor,1,1,0,0,NULL,NULL,22,0,NULL,NULL
90445018,official.zk,0,0,0,0,NULL,NULL,0,0,NULL,NULL
