worker_id,task_id,registered,submitted,scored,score,rank,timestamp
legacy_worker_000030,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,87.0,14,2023-01-06T03:50:49Z
legacy_worker_000031,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,86.0,15,2023-01-06T04:50:49Z
legacy_worker_000032,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,85.0,16,2023-01-06T05:50:49Z
legacy_worker_000033,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,84.0,17,2023-01-06T06:50:49Z
legacy_worker_000034,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,83.0,18,2023-01-06T07:50:49Z
legacy_worker_000035,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,82.0,19,2023-01-06T08:50:49Z
legacy_worker_000036,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,81.0,20,2023-01-06T09:50:49Z
legacy_worker_000037,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,80.0,21,2023-01-06T10:50:49Z
legacy_worker_000038,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,79.0,22,2023-01-06T11:50:49Z
legacy_worker_000039,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,78.0,23,2023-01-06T12:50:49Z
legacy_worker_000040,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,77.0,24,2023-01-06T13:50:49Z
legacy_worker_000041,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,76.0,25,2023-01-06T14:50:49Z
legacy_worker_000042,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,75.0,26,2023-01-06T15:50:49Z
legacy_worker_000043,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,74.0,27,2023-01-06T16:50:49Z
legacy_worker_000044,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,73.0,28,2023-01-06T17:50:49Z
legacy_worker_000045,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,72.0,29,2023-01-06T18:50:49Z
legacy_worker_000046,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,71.0,30,2023-01-06T19:50:49Z
legacy_worker_000047,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,70.0,31,2023-01-06T20:50:49Z
legacy_worker_000048,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,69.0,32,2023-01-06T21:50:49Z
legacy_worker_000049,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,68.0,33,2023-01-06T22:50:49Z
legacy_worker_000050,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,67.0,34,2023-01-06T23:50:49Z
legacy_worker_000051,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,66.0,35,2023-01-07T00:50:49Z
legacy_worker_000052,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,1,1,65.0,36,2023-01-07T01:50:49Z
legacy_worker_000053,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T02:50:49Z
legacy_worker_000054,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T03:50:49Z
legacy_worker_000055,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T04:50:49Z
legacy_worker_000056,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T05:50:49Z
legacy_worker_000057,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T06:50:49Z
legacy_worker_000058,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T07:50:49Z
legacy_worker_000059,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T08:50:49Z
legacy_worker_000060,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T09:50:49Z
legacy_worker_000061,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T10:50:49Z
legacy_worker_000062,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T11:50:49Z
legacy_worker_000063,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T12:50:49Z
legacy_worker_000064,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T13:50:49Z
legacy_worker_000065,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T14:50:49Z
legacy_worker_000066,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T15:50:49Z
legacy_worker_000067,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T16:50:49Z
legacy_worker_000068,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T17:50:49Z
legacy_worker_000069,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T18:50:49Z
legacy_worker_000070,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T19:50:49Z
legacy_worker_000071,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T20:50:49Z
legacy_worker_000072,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T21:50:49Z
legacy_worker_000073,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T22:50:49Z
legacy_worker_000074,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-07T23:50:49Z
legacy_worker_000075,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T00:50:49Z
legacy_worker_000076,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T01:50:49Z
legacy_worker_000077,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T02:50:49Z
legacy_worker_000078,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T03:50:49Z
legacy_worker_000079,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T04:50:49Z
legacy_worker_000080,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T05:50:49Z
legacy_worker_000081,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T06:50:49Z
legacy_worker_000082,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T07:50:49Z
legacy_worker_000083,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T08:50:49Z
legacy_worker_000084,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T09:50:49Z
legacy_worker_000085,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T10:50:49Z
legacy_worker_000086,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T11:50:49Z
legacy_worker_000087,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T12:50:49Z
legacy_worker_000088,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T13:50:49Z
legacy_worker_000089,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T14:50:49Z
legacy_worker_000090,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T15:50:49Z
legacy_worker_000091,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T16:50:49Z
legacy_worker_000092,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T17:50:49Z
legacy_worker_000093,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T18:50:49Z
legacy_worker_000094,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T19:50:49Z
legacy_worker_000095,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T20:50:49Z
legacy_worker_000096,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T21:50:49Z
legacy_worker_000097,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T22:50:49Z
legacy_worker_000098,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-08T23:50:49Z
legacy_worker_000099,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T00:50:49Z
legacy_worker_000100,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T01:50:49Z
legacy_worker_000101,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T02:50:49Z
legacy_worker_000102,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T03:50:49Z
legacy_worker_000103,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T04:50:49Z
legacy_worker_000104,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T05:50:49Z
legacy_worker_000105,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T06:50:49Z
legacy_worker_000106,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T07:50:49Z
legacy_worker_000107,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T08:50:49Z
legacy_worker_000108,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T09:50:49Z
legacy_worker_000109,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T10:50:49Z
legacy_worker_000110,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T11:50:49Z
legacy_worker_000111,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T12:50:49Z
legacy_worker_000112,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T13:50:49Z
legacy_worker_000113,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T14:50:49Z
legacy_worker_000114,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T15:50:49Z
legacy_worker_000115,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T16:50:49Z
legacy_worker_000116,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T17:50:49Z
legacy_worker_000117,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T18:50:49Z
legacy_worker_000118,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T19:50:49Z
legacy_worker_000119,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T20:50:49Z
legacy_worker_000120,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T21:50:49Z
legacy_worker_000121,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T22:50:49Z
legacy_worker_000122,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-09T23:50:49Z
legacy_worker_000123,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T00:50:49Z
legacy_worker_000124,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T01:50:49Z
legacy_worker_000125,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T02:50:49Z
legacy_worker_000126,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T03:50:49Z
legacy_worker_000127,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T04:50:49Z
legacy_worker_000128,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T05:50:49Z
legacy_worker_000129,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T06:50:49Z
legacy_worker_000130,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T07:50:49Z
legacy_worker_000131,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T08:50:49Z
legacy_worker_000132,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T09:50:49Z
legacy_worker_000133,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T10:50:49Z
legacy_worker_000134,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T11:50:49Z
legacy_worker_000135,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T12:50:49Z
legacy_worker_000136,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T13:50:49Z
legacy_worker_000137,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T14:50:49Z
legacy_worker_000138,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T15:50:49Z
legacy_worker_000139,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T16:50:49Z
legacy_worker_000140,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T17:50:49Z
legacy_worker_000141,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T18:50:49Z
legacy_worker_000142,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T19:50:49Z
legacy_worker_000143,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T20:50:49Z
legacy_worker_000144,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T21:50:49Z
legacy_worker_000145,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T22:50:49Z
legacy_worker_000146,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-10T23:50:49Z
legacy_worker_000147,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T00:50:49Z
legacy_worker_000148,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T01:50:49Z
legacy_worker_000149,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T02:50:49Z
legacy_worker_000150,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T03:50:49Z
legacy_worker_000151,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T04:50:49Z
legacy_worker_000152,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T05:50:49Z
legacy_worker_000153,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T06:50:49Z
legacy_worker_000154,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T07:50:49Z
legacy_worker_000155,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T08:50:49Z
legacy_worker_000156,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T09:50:49Z
legacy_worker_000157,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T10:50:49Z
legacy_worker_000158,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T11:50:49Z
legacy_worker_000159,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T12:50:49Z
legacy_worker_000160,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T13:50:49Z
legacy_worker_000161,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T14:50:49Z
legacy_worker_000162,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T15:50:49Z
legacy_worker_000163,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T16:50:49Z
legacy_worker_000164,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T17:50:49Z
legacy_worker_000165,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T18:50:49Z
legacy_worker_000166,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T19:50:49Z
legacy_worker_000167,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T20:50:49Z
legacy_worker_000168,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T21:50:49Z
legacy_worker_000169,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T22:50:49Z
legacy_worker_000170,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-11T23:50:49Z
legacy_worker_000171,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T00:50:49Z
legacy_worker_000172,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T01:50:49Z
legacy_worker_000173,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T02:50:49Z
legacy_worker_000174,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T03:50:49Z
legacy_worker_000175,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T04:50:49Z
legacy_worker_000176,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T05:50:49Z
legacy_worker_000177,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T06:50:49Z
legacy_worker_000178,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T07:50:49Z
legacy_worker_000179,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T08:50:49Z
legacy_worker_000180,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T09:50:49Z
legacy_worker_000181,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T10:50:49Z
legacy_worker_000182,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T11:50:49Z
legacy_worker_000183,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T12:50:49Z
legacy_worker_000184,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T13:50:49Z
legacy_worker_000185,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T14:50:49Z
legacy_worker_000186,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T15:50:49Z
legacy_worker_000187,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T16:50:49Z
legacy_worker_000188,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T17:50:49Z
legacy_worker_000189,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T18:50:49Z
legacy_worker_000190,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T19:50:49Z
legacy_worker_000191,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T20:50:49Z
legacy_worker_000192,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T21:50:49Z
legacy_worker_000193,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T22:50:49Z
legacy_worker_000194,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-12T23:50:49Z
legacy_worker_000195,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T00:50:49Z
legacy_worker_000196,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T01:50:49Z
legacy_worker_000197,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T02:50:49Z
legacy_worker_000198,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T03:50:49Z
legacy_worker_000199,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T04:50:49Z
legacy_worker_000200,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T05:50:49Z
legacy_worker_000201,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T06:50:49Z
legacy_worker_000202,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T07:50:49Z
legacy_worker_000203,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T08:50:49Z
legacy_worker_000204,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T09:50:49Z
legacy_worker_000205,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T10:50:49Z
legacy_worker_000206,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T11:50:49Z
legacy_worker_000207,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T12:50:49Z
legacy_worker_000208,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T13:50:49Z
legacy_worker_000209,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T14:50:49Z
legacy_worker_000210,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T15:50:49Z
legacy_worker_000211,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T16:50:49Z
legacy_worker_000212,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T17:50:49Z
legacy_worker_000213,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T18:50:49Z
legacy_worker_000214,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T19:50:49Z
legacy_worker_000215,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T20:50:49Z
legacy_worker_000216,a47ab6c2-23fa-47d3-862d-f4c725245bea,1,0,0,0.0,0,2023-01-13T21:50:49Z
