method,seed,episode,step,teacher_macro,chosen_macro,reward,override,win,regret,reason
cstride_gate_only,1,21,1,research_context,decompose_shallow,2.2597870245051714,1,1,0,cstride_gate_only
cstride_gate_only,1,22,1,research_context,decompose_shallow,2.263756910210737,1,1,0,cstride_gate_only
cstride_gate_only,1,23,1,research_context,decompose_shallow,2.2676649089939622,1,1,0,cstride_gate_only
cstride_gate_only,1,24,1,research_context,decompose_shallow,2.271512195407523,1,1,0,cstride_gate_only
cstride_gate_only,1,25,1,research_context,decompose_shallow,2.2752999218541157,1,1,0,cstride_gate_only
cstride_gate_only,1,26,1,research_context,decompose_shallow,2.279029218792427,1,1,0,cstride_gate_only
cstride_gate_only,1,27,1,research_context,decompose_shallow,2.282701194961176,1,1,0,cstride_gate_only
cstride_gate_only,1,28,1,research_context,decompose_shallow,2.2863169376192514,1,1,0,cstride_gate_only
cstride_gate_only,1,29,1,research_context,decompose_shallow,2.289877512800077,1,1,0,cstride_gate_only
cstride_gate_only,1,30,1,research_context,decompose_shallow,2.2933839655785073,1,1,0,cstride_gate_only
cstride_gate_only,1,31,1,research_context,decompose_shallow,2.2968373203486463,1,1,0,cstride_gate_only
cstride_gate_only,2,0,1,research_context,decompose_shallow,2.3128401691713423,1,1,0,cstride_gate_only
cstride_gate_only,2,1,1,research_context,decompose_shallow,2.316088384911916,1,1,0,cstride_gate_only
cstride_gate_only,2,2,1,research_context,decompose_shallow,2.319288355683462,1,1,0,cstride_gate_only
cstride_gate_only,2,3,1,research_context,decompose_shallow,2.3224409873210394,1,1,0,cstride_gate_only
cstride_gate_only,2,4,1,research_context,decompose_shallow,2.325547167152578,1,1,0,cstride_gate_only
cstride_gate_only,2,5,1,research_context,decompose_shallow,2.3286077643181646,1,1,0,cstride_gate_only
cstride_gate_only,2,6,1,research_context,decompose_shallow,2.3316236300906463,1,1,0,cstride_gate_only
cstride_gate_only,2,7,1,research_context,decompose_shallow,2.3345955981968753,1,1,0,cstride_gate_only
cstride_gate_only,2,8,1,research_context,decompose_shallow,2.337524485138956,1,1,0,cstride_gate_only
cstride_gate_only,2,9,1,research_context,decompose_shallow,2.3404110905149396,1,1,0,cstride_gate_only
cstride_gate_only,2,10,1,research_context,decompose_shallow,2.343256197338441,1,1,0,cstride_gate_only
cstride_gate_only,2,11,1,research_context,decompose_shallow,2.346060572356706,1,1,0,cstride_gate_only
cstride_gate_only,2,12,1,research_context,decompose_shallow,2.34882496636672,1,1,0,cstride_gate_only
cstride_gate_only,2,13,1,research_context,decompose_shallow,2.3515501145289663,1,1,0,cstride_gate_only
cstride_gate_only,2,14,1,research_context,decompose_shallow,2.3542367366784993,1,1,0,cstride_gate_only
cstride_gate_only,2,15,1,research_context,decompose_shallow,2.3568855376330284,1,1,0,cstride_gate_only
cstride_gate_only,2,16,1,research_context,decompose_shallow,2.359497207497737,1,1,0,cstride_gate_only
cstride_gate_only,2,17,1,research_context,decompose_shallow,2.362072421966598,1,1,0,cstride_gate_only
cstride_gate_only,2,18,1,research_context,decompose_shallow,2.364611842619983,1,1,0,cstride_gate_only
cstride_gate_only,2,19,1,research_context,decompose_shallow,2.367116117218365,1,1,0,cstride_gate_only
cstride_gate_only,2,20,1,research_context,decompose_shallow,2.3695858799919645,1,1,0,cstride_gate_only
cstride_gate_only,2,21,1,research_context,decompose_shallow,2.372021751926199,1,1,0,cstride_gate_only
cstride_gate_only,2,22,1,research_context,decompose_shallow,2.3744243410428116,1,1,0,cstride_gate_only
cstride_gate_only,2,23,1,research_context,decompose_shallow,2.376794242676594,1,1,0,cstride_gate_only
cstride_gate_only,2,24,1,research_context,decompose_shallow,2.3791320397476,1,1,0,cstride_gate_only
cstride_gate_only,2,25,1,research_context,decompose_shallow,2.381438303028811,1,1,0,cstride_gate_only
cstride_gate_only,2,26,1,research_context,decompose_shallow,2.3837135914091765,1,1,0,cstride_gate_only
cstride_gate_only,2,27,1,research_context,decompose_shallow,2.3859584521520096,1,1,0,cstride_gate_only
cstride_gate_only,2,28,1,research_context,decompose_shallow,2.388173421148705,1,1,0,cstride_gate_only
cstride_gate_only,2,29,1,research_context,decompose_shallow,2.390359023167763,1,1,0,cstride_gate_only
cstride_gate_only,2,30,1,research_context,decompose_shallow,2.39251577209912,1,1,0,cstride_gate_only
cstride_gate_only,2,31,1,research_context,decompose_shallow,2.3946441711937863,1,1,0,cstride_gate_only
cstride_gate_only,3,0,1,research_context,decompose_shallow,2.332386329788383,1,1,0,cstride_gate_only
cstride_gate_only,3,1,1,research_context,decompose_shallow,2.3343984615908275,1,1,0,cstride_gate_only
cstride_gate_only,3,2,1,research_context,decompose_shallow,2.336384956712071,1,1,0,cstride_gate_only
cstride_gate_only,3,3,1,research_context,decompose_shallow,2.3383462498557095,1,1,0,cstride_gate_only
cstride_gate_only,3,4,1,research_context,decompose_shallow,2.3402827668718795,1,1,0,cstride_gate_only
cstride_gate_only,3,5,1,research_context,decompose_shallow,2.342194924955259,1,1,0,cstride_gate_only
cstride_gate_only,3,6,1,research_context,decompose_shallow,2.3440831328387572,1,1,0,cstride_gate_only
cstride_gate_only,3,7,1,research_context,decompose_shallow,2.3459477909829363,1,1,0,cstride_gate_only
cstride_gate_only,3,8,1,research_context,decompose_shallow,2.3477892917612526,1,1,0,cstride_gate_only
cstride_gate_only,3,9,1,research_context,decompose_shallow,2.3496080196411664,1,1,0,cstride_gate_only
cstride_gate_only,3,10,1,research_context,decompose_shallow,2.351404351361203,1,1,0,cstride_gate_only
cstride_gate_only,3,11,1,research_context,decompose_shallow,2.353178656104021,1,1,0,cstride_gate_only
cstride_gate_only,3,12,1,research_context,decompose_shallow,2.354931295665571,1,1,0,cstride_gate_only
cstride_gate_only,3,13,1,research_context,decompose_shallow,2.3566626246204025,1,1,0,cstride_gate_only
cstride_gate_only,3,14,1,research_context,decompose_shallow,2.35837299048321,1,1,0,cstride_gate_only
cstride_gate_only,3,15,1,research_context,decompose_shallow,2.3600627338666587,1,1,0,cstride_gate_only
cstride_gate_only,3,16,1,research_context,decompose_shallow,2.3617321886355986,1,1,0,cstride_gate_only
cstride_gate_only,3,17,1,research_context,decompose_shallow,2.3633816820577103,1,1,0,cstride_gate_only
cstride_gate_only,3,18,1,research_context,decompose_shallow,2.365011534950663,1,1,0,cstride_gate_only
cstride_gate_only,3,19,1,research_context,decompose_shallow,2.366622061825864,1,1,0,cstride_gate_only
cstride_gate_only,3,20,1,research_context,decompose_shallow,2.368213571028856,1,1,0,cstride_gate_only
cstride_gate_only,3,21,1,research_context,decompose_shallow,2.369786364876445,1,1,0,cstride_gate_only
cstride_gate_only,3,22,1,research_context,decompose_shallow,2.3713407397906194,1,1,0,cstride_gate_only
cstride_gate_only,3,23,1,research_context,decompose_shallow,2.372876986429334,1,1,0,cstride_gate_only
cstride_gate_only,3,24,1,research_context,decompose_shallow,2.3743953898142274,1,1,0,cstride_gate_only
cstride_gate_only,3,25,1,research_context,decompose_shallow,2.375896229455338,1,1,0,cstride_gate_only
cstride_gate_only,3,26,1,research_context,decompose_shallow,2.3773797794728866,1,1,0,cstride_gate_only
cstride_gate_only,3,27,1,research_context,decompose_shallow,2.37884630871619,1,1,0,cstride_gate_only
cstride_gate_only,3,28,1,research_context,decompose_shallow,2.38029608087977,1,1,0,cstride_gate_only
cstride_gate_only,3,29,1,research_context,decompose_shallow,2.381729354616727,1,1,0,cstride_gate_only
cstride_gate_only,3,30,1,research_context,decompose_shallow,2.3831463836494313,1,1,0,cstride_gate_only
cstride_gate_only,3,31,1,research_context,decompose_shallow,2.3845474168776026,1,1,0,cstride_gate_only
cstride_gate_only,4,0,1,research_context,decompose_shallow,2.393319711143614,1,1,0,cstride_gate_only
cstride_gate_only,4,1,1,research_context,decompose_shallow,2.3948468131524607,1,1,0,cstride_gate_only
cstride_gate_only,4,2,1,research_context,decompose_shallow,2.396355877024305,1,1,0,cstride_gate_only
cstride_gate_only,4,3,1,research_context,decompose_shallow,2.3978471896181244,1,1,0,cstride_gate_only
cstride_gate_only,4,4,1,research_context,decompose_shallow,2.3993210322021623,1,1,0,cstride_gate_only
cstride_gate_only,4,5,1,research_context,decompose_shallow,2.400777680577634,1,1,0,cstride_gate_only
cstride_gate_only,4,6,1,research_context,decompose_shallow,2.4022174051995666,1,1,0,cstride_gate_only
cstride_gate_only,4,7,1,research_context,decompose_shallow,2.4036404712948025,1,1,0,cstride_gate_only
cstride_gate_only,4,8,1,research_context,decompose_shallow,2.4050471389772543,1,1,0,cstride_gate_only
cstride_gate_only,4,9,1,research_context,decompose_shallow,2.4064376633604545,1,1,0,cstride_gate_only
cstride_gate_only,4,10,1,research_context,decompose_shallow,2.4078122946674703,1,1,0,cstride_gate_only
cstride_gate_only,4,11,1,research_context,decompose_shallow,2.4091712783382406,1,1,0,cstride_gate_only
cstride_gate_only,4,12,1,research_context,decompose_shallow,2.4105148551343882,1,1,0,cstride_gate_only
cstride_gate_only,4,13,1,research_context,decompose_shallow,2.4118432612415734,1,1,0,cstride_gate_only
cstride_gate_only,4,14,1,research_context,decompose_shallow,2.413156728369436,1,1,0,cstride_gate_only
cstride_gate_only,4,15,1,research_context,decompose_shallow,2.414455483849191,1,1,0,cstride_gate_only
cstride_gate_only,4,16,1,research_context,decompose_shallow,2.415739750728925,1,1,0,cstride_gate_only
cstride_gate_only,4,17,1,research_context,decompose_shallow,2.417009747866646,1,1,0,cstride_gate_only
cstride_gate_only,4,18,1,research_context,decompose_shallow,2.41826569002115,1,1,0,cstride_gate_only
cstride_gate_only,4,19,1,research_context,decompose_shallow,2.4195077879407427,1,1,0,cstride_gate_only
cstride_gate_only,4,20,1,research_context,decompose_shallow,2.4207362484498747,1,1,0,cstride_gate_only
cstride_gate_only,4,21,1,research_context,decompose_shallow,2.4219512745337384,1,1,0,cstride_gate_only
cstride_gate_only,4,22,1,research_context,decompose_shallow,2.4231530654208706,1,1,0,cstride_gate_only
cstride_gate_only,4,23,1,research_context,decompose_shallow,2.424341816663819,1,1,0,cstride_gate_only
cstride_gate_only,4,24,1,research_context,decompose_shallow,2.425517720217906,1,1,0,cstride_gate_only
cstride_gate_only,4,25,1,research_context,decompose_shallow,2.4266809645181446,1,1,0,cstride_gate_only
cstride_gate_only,4,26,1,research_context,decompose_shallow,2.42783173455435,1,1,0,cstride_gate_only
cstride_gate_only,4,27,1,research_context,decompose_shallow,2.4289702119444834,1,1,0,cstride_gate_only
cstride_gate_only,4,28,1,research_context,decompose_shallow,2.4300965750062833,1,1,0,cstride_gate_only
cstride_gate_only,4,29,1,research_context,decompose_shallow,2.4312109988272117,1,1,0,cstride_gate_only
cstride_gate_only,4,30,1,research_context,decompose_shallow,2.4323136553327656,1,1,0,cstride_gate_only
cstride_gate_only,4,31,1,research_context,decompose_shallow,2.4334047133531973,1,1,0,cstride_gate_only
