method,seed,episode,step,teacher_macro,chosen_macro,reward,override,win,regret,reason
cstride_without_teacher_confidence,0,4,9,direct_solve,repair,1.6176603009555652,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,4,11,verify,repair,2.53785259158549,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,4,12,verify,repair,2.50748542614631,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,4,13,verify,repair,1.4901965767384868,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,4,14,verify,repair,1.279861586657532,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,4,15,verify,repair,-1.5566970868795775,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,4,16,verify,repair,-1.569811320135368,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,4,17,verify,repair,-6.081640747184961,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,4,18,verify,repair,-7.592167409142574,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,4,19,verify,repair,-9.101800219834542,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,4,20,submit,repair,-10.610327426980971,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,4,21,submit,repair,-27.118110399885587,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,1,research_context,verify,-13.924569989539307,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,9,direct_solve,repair,1.6076347919596525,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,11,verify,repair,2.5278307773445388,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,12,verify,repair,2.497466963837927,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,13,verify,repair,1.4801805637062306,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,14,verify,repair,1.2698486541857743,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,15,verify,repair,-1.566705203685531,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,16,verify,repair,-1.5798144445426838,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,17,verify,repair,-6.091638942056472,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,18,verify,repair,-7.602161014740806,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,19,verify,repair,-9.111789202017492,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,20,submit,repair,-10.620312256561688,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,5,21,submit,repair,-27.12809114665795,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,1,research_context,verify,-13.934495521878898,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,9,direct_solve,repair,1.5977227526953217,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,11,verify,repair,2.5179238577553376,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,12,verify,repair,2.4875644749433996,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,13,verify,repair,1.470281227894821,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,14,verify,repair,1.259953209267079,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,15,verify,repair,-1.5765946925051326,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,16,verify,repair,-1.5896978803070831,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,17,verify,repair,-6.101516492894034,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,18,verify,repair,-7.612033151971284,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,19,verify,repair,-9.121655937599167,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,20,submit,repair,-10.630174178515437,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,6,21,submit,repair,-27.137948366284576,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,1,research_context,verify,-13.944313078337968,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,9,direct_solve,repair,1.587925281526267,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,11,verify,repair,2.5081328800019773,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,12,verify,repair,2.4777789671974744,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,13,verify,repair,1.460499550969471,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,14,verify,repair,1.2501762032221713,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,15,verify,repair,-1.5863646453291216,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,16,verify,repair,-1.5994607603476225,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,17,verify,repair,-6.111272570026562,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,18,verify,repair,-7.621783023862233,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,19,verify,repair,-9.131399660842288,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,20,submit,repair,-10.639912453916965,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,7,21,submit,repair,-27.14768134520676,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,1,research_context,verify,-13.954021506877886,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,9,direct_solve,repair,1.5782432992064246,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,11,verify,repair,2.4984587137755327,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,12,verify,repair,2.4681112709702426,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,13,verify,repair,1.4508363373334845,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,14,verify,repair,1.2405184102471034,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,15,verify,repair,-1.5960143310447452,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,16,verify,repair,-1.6091023942300517,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,17,verify,repair,-6.120906520172848,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,18,verify,repair,-7.63141000958539,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,19,verify,repair,-9.14101978189901,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,20,submit,repair,-10.649526519497918,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,8,21,submit,repair,-27.15728954529059,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,1,research_context,verify,-13.963619825408975,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,9,direct_solve,repair,1.568677556977518,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,11,verify,repair,2.488902059508051,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,12,verify,repair,2.458562047604003,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,13,verify,repair,1.441292222532025,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,14,verify,repair,1.2309804358938323,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,15,verify,repair,-1.6055431868475116,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,16,verify,repair,-1.6186222594789257,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,17,verify,repair,-6.130417857664346,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,18,verify,repair,-7.640913655602088,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,19,verify,repair,-9.150515877884892,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,20,submit,repair,-10.659015978659829,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,9,21,submit,repair,-27.166772594782998,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,1,research_context,verify,-13.973107214300729,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,9,direct_solve,repair,1.5592286446676111,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,11,verify,repair,2.4794634565961675,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,12,verify,repair,2.4491317977309834,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,13,verify,repair,1.4318676816309417,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,14,verify,repair,1.2215627255191013,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,15,verify,repair,-1.6149508096942884,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,16,verify,repair,-1.6280199929401664,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,17,verify,repair,-6.139806255726752,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,18,verify,repair,-7.650293666875385,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,19,verify,repair,-9.159887684025879,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,20,submit,repair,-10.668380592566077,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,10,21,submit,repair,-27.176130279352442,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,1,research_context,verify,-13.982483008880243,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,9,direct_solve,repair,1.5498969987513367,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,11,verify,repair,2.470143291575316,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,12,verify,repair,2.4398208695331105,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,13,verify,repair,1.4225630375320073,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,14,verify,repair,1.2122655726631775,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,15,verify,repair,-1.6242369478358838,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,16,verify,repair,-1.6372953822319316,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,17,verify,repair,-6.149071537857924,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,18,verify,repair,-7.659549898185586,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,19,verify,repair,-9.16913508491537,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,20,submit,repair,-10.67762027134967,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,11,21,submit,repair,-27.185362533250792,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,1,research_context,verify,-13.991746691955344,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,9,direct_solve,repair,1.5406829103365287,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,11,verify,repair,2.4609418062095965,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,12,verify,repair,2.430629466909187,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,13,verify,repair,1.413378469190121,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,14,verify,repair,1.203089127324229,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,15,verify,repair,-1.6334014924629987,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,16,verify,repair,-1.646448357317338,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,17,verify,repair,-6.158213669335391,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,18,verify,repair,-7.668682345582077,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,19,verify,repair,-9.178258105914013,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,20,submit,repair,-10.686735065469279,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,12,21,submit,repair,-27.1944694306287,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,13,1,research_context,verify,-14.000897886395338,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,13,9,direct_solve,repair,1.531586533045915,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,13,11,verify,repair,2.4518591054663528,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,14,1,research_context,verify,-13.989072324411406,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,14,9,direct_solve,repair,1.5433423370327788,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,14,11,verify,repair,2.4635974626067694,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,15,1,research_context,verify,-13.977344503733683,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,15,9,direct_solve,repair,1.5550105303821469,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,15,11,verify,repair,2.475250365819724,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,16,1,research_context,verify,-13.965718751723164,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,16,9,direct_solve,repair,1.5665865760187558,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,16,11,verify,repair,2.486813237820424,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,17,1,research_context,verify,-13.954199087566115,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,17,9,direct_solve,repair,1.5780662316874734,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,17,11,verify,repair,2.4982817931112615,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,18,1,research_context,verify,-13.942789226284471,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,18,9,direct_solve,repair,1.5894455474550953,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,18,11,verify,repair,2.5096520357962784,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,19,1,research_context,verify,-13.931492583811348,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,19,9,direct_solve,repair,1.6007208621124707,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,19,11,verify,repair,2.520920256290504,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,20,1,research_context,verify,-13.920312283023215,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,20,9,direct_solve,repair,1.6118887985771764,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,20,11,verify,repair,2.5320830270225487,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,21,1,research_context,verify,-13.909251160621329,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,21,9,direct_solve,repair,1.6229462583969663,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,21,11,verify,repair,2.543137197229048,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,22,1,research_context,verify,-13.89831177475732,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,22,9,direct_solve,repair,1.6338904154531486,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,22,11,verify,repair,2.554079886938746,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,23,1,research_context,verify,-13.887496413300829,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,23,9,direct_solve,repair,1.6447187089610178,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,23,11,verify,repair,2.564908480242159,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,24,1,research_context,verify,-13.876807102651052,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,24,9,direct_solve,repair,1.6554288358616294,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,24,11,verify,repair,2.575620617940171,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,25,1,research_context,verify,-13.866245616998462,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,25,9,direct_solve,repair,1.6660187426956719,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,25,11,verify,repair,2.5862141896615665,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,26,1,research_context,verify,-13.855813487948046,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,26,9,direct_solve,repair,1.6764866170460877,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,26,11,verify,repair,2.596687325535588,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,27,1,research_context,verify,-13.845512014420724,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,27,9,direct_solve,repair,1.6868308786315371,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,27,11,verify,repair,2.6070383875012304,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,28,1,research_context,verify,-13.835342272755298,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,28,9,direct_solve,repair,1.6970501701278953,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,28,11,verify,repair,2.6172659603302555,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,29,1,research_context,verify,-13.825305126939092,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,29,9,direct_solve,repair,1.707143347789837,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,29,11,verify,repair,2.6273688424358825,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,30,1,research_context,verify,-13.81540123890129,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,30,9,direct_solve,repair,1.7171094719392537,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,30,11,verify,repair,2.637346036533974,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,31,1,research_context,verify,-13.805631078808942,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,31,9,direct_solve,repair,1.7269477973818874,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,0,31,11,verify,repair,2.64719674021827,1,1,0,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,0,1,research_context,verify,-13.796590615787283,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,1,1,research_context,verify,-13.787185258006634,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,2,1,research_context,verify,-13.777911883638287,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,3,1,research_context,verify,-13.768770257707283,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,4,1,research_context,verify,-13.759760010273917,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,5,1,research_context,verify,-13.75088064541534,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,6,1,research_context,verify,-13.742131549941865,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,7,1,research_context,verify,-13.733512001830878,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,8,1,research_context,verify,-13.725021178364848,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,9,1,research_context,verify,-13.716658163963139,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,10,1,research_context,verify,-13.708421957700214,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,11,1,research_context,verify,-13.700311480505565,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,12,1,research_context,verify,-13.692325582042972,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,13,1,research_context,verify,-13.684463047268896,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,14,1,research_context,verify,-13.676722602671616,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,15,1,research_context,verify,-13.669102922194448,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,16,1,research_context,verify,-13.661602632847659,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,17,1,research_context,verify,-13.654220320015073,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,18,1,research_context,verify,-13.64695453246228,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,19,1,research_context,verify,-13.639803787054245,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,20,1,research_context,verify,-13.632766573190898,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,21,1,research_context,verify,-13.625841356969707,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,22,1,research_context,verify,-13.61902658508481,1,0,1,cstride_without_teacher_confidence
cstride_without_teacher_confidence,1,23,1,research_context,verify,-13.612320688472524,1,0,1,cstride_without_teacher_confidence
