task_id,dataset_id,dataset_path,title,task_type,resolved_task_type,status,error_type,pass_rate,pass_at_final,attempt_count,strategy_used,fallback_path,stagnation_events,start_time,end_time,duration_seconds,tests_provided,tests_source,tests_path,router_rationale,router_heuristics,solver_used,solver_name,verifier_type,verifier_name,verifier_score,used_synthesized_tests,self_check_only,self_check_pass_rate,self_check_passed,memory_hint_count,memory_hints_retrieved,artifact_path,unit_test_report_path,deliverable_path,patch_path,repo_log_path,rubric_path,classification_path,verification_path,reflections_path,raw_agent_response_path,repaired_agent_response_path,failure_signature,failing_tests,last_error,llm_calls_used,timed_out,timeout_reason,unit_test_success,deliverable_success
774f1c4d-0ca0-4de2-ae8b-87882784f2c5,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Save for later button submits the review score,data_etl,data_etl,failed_data_etl,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:46:18.260151,2026-03-06T12:46:42.347194,24.087043,False,n/a,,Mentions ETL/pipeline terminology,data_etl_keywords,data_etl,data_etl,rubric_data_etl,data_etl,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/774f1c4d-0ca0-4de2-ae8b-87882784f2c5_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/774f1c4d-0ca0-4de2-ae8b-87882784f2c5_agent_repair.txt,,,,2.0,False,,False,False
41831165-c026-4f33-b273-ee8a3f5e28eb,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder O/R F2F - Edit Late Deliverables is not reskinned,data_etl,data_etl,failed_data_etl,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:46:42.347827,2026-03-06T12:47:05.181909,22.834082,False,n/a,,Mentions ETL/pipeline terminology,data_etl_keywords,data_etl,data_etl,rubric_data_etl,data_etl,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/41831165-c026-4f33-b273-ee8a3f5e28eb_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/41831165-c026-4f33-b273-ee8a3f5e28eb_agent_repair.txt,,,,2.0,False,,False,False
02e6ada6-c495-45a5-a597-f3dd42174827,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,Topcoder Identity Service: tests implementation,non_actionable,architecture_doc,completed_architecture_doc,success,0.0,False,0.0,,,0.0,2026-03-06T12:47:05.182582,2026-03-06T12:47:40.262048,35.079466,False,n/a,,Detected hiring/recruiting language,hiring_signal,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/02e6ada6-c495-45a5-a597-f3dd42174827.md,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/rubric/02e6ada6-c495-45a5-a597-f3dd42174827_architecture_doc.json,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/02e6ada6-c495-45a5-a597-f3dd42174827_agent_raw.txt,,,,,1.0,False,,False,True
06525af6-cea6-40f0-9d8a-95c750cd9f45,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,Topcoder Identity Service: fix authentication issue,non_actionable,architecture_doc,failed_architecture_doc,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:47:40.262787,2026-03-06T12:48:15.220233,34.957446,False,n/a,,Detected hiring/recruiting language,hiring_signal,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/06525af6-cea6-40f0-9d8a-95c750cd9f45_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/06525af6-cea6-40f0-9d8a-95c750cd9f45_agent_repair.txt,,,,2.0,False,,False,False
graph_degree_hard,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,Degree Map (hard),algo_coding,algo_coding,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-03-06T12:48:15.220840,2026-03-06T12:48:48.463152,33.242312,True,provided,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/extracted_tests/graph_degree_hard.json,Executable tests were provided,metadata_tests,algo_coding,algo_coding,unit_tests,unit_tests,0.0,False,False,0.0,False,12,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/unit_tests/graph_degree_hard.json,,,,,,,,,,28bb4b22b791d684c93165572bd028c9665c7812af1096de8f618191ff494d2e,"sample_0,sample_1",,18.0,False,,False,False
558999e4-323e-4867-81b1-e989c4028a09,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder Online Review - UI Issue in the edit project links page,data_etl,data_etl,failed_data_etl,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:48:48.464204,2026-03-06T12:49:12.263837,23.799633,False,n/a,,Mentions ETL/pipeline terminology,data_etl_keywords,data_etl,data_etl,rubric_data_etl,data_etl,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/558999e4-323e-4867-81b1-e989c4028a09_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/558999e4-323e-4867-81b1-e989c4028a09_agent_repair.txt,,,,2.0,False,,False,False
7630d39a-0fbd-485a-b7a7-0662c88c57e4,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,Topcoder Member Profile Processor - Rebuild with Postgres,data_etl,data_etl,failed_data_etl,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:49:12.264873,2026-03-06T12:49:34.104075,21.839202,False,n/a,,Mentions ETL/pipeline terminology,data_etl_keywords,data_etl,data_etl,rubric_data_etl,data_etl,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/7630d39a-0fbd-485a-b7a7-0662c88c57e4_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/7630d39a-0fbd-485a-b7a7-0662c88c57e4_agent_repair.txt,,,,2.0,False,,False,False
30377258,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Review API - Fix Identified Issues,non_actionable,architecture_doc,failed_architecture_doc,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:49:34.104752,2026-03-06T12:50:11.346859,37.242107,False,n/a,,Detected hiring/recruiting language,hiring_signal,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/30377258_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/30377258_agent_repair.txt,,,,2.0,False,,False,False
78b3768b-8665-48f5-90fb-3d8b728dccf6,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,Projects API - Schema Definition and TypeScript Skeleton,non_actionable,architecture_doc,failed_architecture_doc,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:50:11.347453,2026-03-06T12:50:46.879164,35.531711,False,n/a,,Detected hiring/recruiting language,hiring_signal,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/78b3768b-8665-48f5-90fb-3d8b728dccf6_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/78b3768b-8665-48f5-90fb-3d8b728dccf6_agent_repair.txt,,,,2.0,False,,False,False
30377370,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Informix Testing 6th July,non_actionable,architecture_doc,failed_architecture_doc,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:50:46.880024,2026-03-06T12:51:03.934608,17.054584,False,n/a,,Insufficient details to act on,missing_statement,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/30377370_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/30377370_agent_repair.txt,,,,2.0,False,,False,False
181e5a18-8f46-4366-9aa7-4550a25adceb,challenge_data_challengeData_2025-06-01_2025-10-08_page2.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page2.json,Learn AI Build and Deploy an AI Agent with Topcoder MCP on Hugging Face,non_actionable,architecture_doc,failed_architecture_doc,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:51:03.935206,2026-03-06T12:51:44.381891,40.446685,True,statement,,Detected hiring/recruiting language,hiring_signal,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/181e5a18-8f46-4366-9aa7-4550a25adceb_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/181e5a18-8f46-4366-9aa7-4550a25adceb_agent_repair.txt,,,,2.0,False,,False,False
305e0763-dd63-4883-9133-55504503953d,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Hard | Topcoder Skill Builder Competition | ReactJS  | Annotations,data_etl,data_etl,failed_data_etl,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:51:44.382556,2026-03-06T12:52:03.578445,19.195889,False,n/a,,Mentions ETL/pipeline terminology,data_etl_keywords,data_etl,data_etl,rubric_data_etl,data_etl,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/305e0763-dd63-4883-9133-55504503953d_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/305e0763-dd63-4883-9133-55504503953d_agent_repair.txt,,,,2.0,False,,False,False
711c2ba8-95ce-4e89-bf28-fd389d7f6447,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,Topcoder Marathon Match Scorer Rebuild POC Part 2 Relaunched,data_etl,data_etl,failed_data_etl,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:52:03.579003,2026-03-06T12:52:25.650306,22.071303,False,n/a,,Mentions ETL/pipeline terminology,"function_signature,data_etl_keywords",data_etl,data_etl,rubric_data_etl,data_etl,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/711c2ba8-95ce-4e89-bf28-fd389d7f6447_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/711c2ba8-95ce-4e89-bf28-fd389d7f6447_agent_repair.txt,,,,2.0,False,,False,False
number_primes_test,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,Prime Count (test),algo_coding,algo_coding,success,success,1.0,True,1.0,contract_first,contract_first,0.0,2026-03-06T12:52:25.650795,2026-03-06T12:52:29.302584,3.651789,True,provided,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/extracted_tests/number_primes_test.json,Executable tests were provided,metadata_tests,algo_coding,algo_coding,unit_tests,unit_tests,100.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/unit_tests/number_primes_test.json,,,,,,,,,,,,,2.0,False,,True,False
409e33c1-aab0-492e-b636-71b56b90aaf5,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,Projects API v6  Attachments and Billing Account,non_actionable,architecture_doc,failed_architecture_doc,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:52:29.302802,2026-03-06T12:53:00.206188,30.903386,False,n/a,,Detected hiring/recruiting language,hiring_signal,architecture_doc,architecture_doc,rubric_architecture_doc,architecture_doc,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/409e33c1-aab0-492e-b636-71b56b90aaf5_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/409e33c1-aab0-492e-b636-71b56b90aaf5_agent_repair.txt,,,,2.0,False,,False,False
graph_degree_ood,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,Degree Map (ood),algo_coding,algo_coding,failed_tests,failed_tests,0.0,False,10.0,semantic_diff,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff,5.0,2026-03-06T12:53:00.206792,2026-03-06T12:53:32.663133,32.456341,True,provided,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/extracted_tests/graph_degree_ood.json,Executable tests were provided,metadata_tests,algo_coding,algo_coding,unit_tests,unit_tests,0.0,False,False,0.0,False,12,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/unit_tests/graph_degree_ood.json,,,,,,,,,,28bb4b22b791d684c93165572bd028c9665c7812af1096de8f618191ff494d2e,"sample_0,sample_1",,18.0,False,,False,False
47cb585f-afb1-4bfe-aff8-946636d03122,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Reporting Application - Thymeleaf Based HTML Email Templates,data_etl,data_etl,failed_data_etl,deliverable_parse_error,0.0,False,0.0,,,0.0,2026-03-06T12:53:32.663755,2026-03-06T12:53:56.317132,23.653377,False,n/a,,Mentions ETL/pipeline terminology,data_etl_keywords,data_etl,data_etl,rubric_data_etl,data_etl,0.0,False,False,0.0,False,3,3,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/arch_template_check,,,,,,,,,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/47cb585f-afb1-4bfe-aff8-946636d03122_agent_raw.txt,/Users/karanallagh/Desktop/DataCollector/reports/experiments/arch_template_check/deliverables/47cb585f-afb1-4bfe-aff8-946636d03122_agent_repair.txt,,,,2.0,False,,False,False
