task_id,dataset_id,dataset_path,title,status,error_type,pass_rate,pass_at_final,attempt_count,strategy_used,fallback_path,stagnation_events,start_time,end_time,duration_seconds,tests_provided,tests_source,tests_path,used_synthesized_tests,artifact_path,failure_signature,failing_tests,last_error,llm_calls_used,timed_out,timeout_reason
30377081,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,[GIG] Azure Integration Developer,skipped_no_llm_config,missing_dependency,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.591190,2026-02-24T00:19:47.591241,5.1e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,,0.0,False,
209e1aa5-8062-4ca9-888d-11ae6e22d896,data_raw_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/raw/tasks.csv,Topcoder Identity Service: feature improvements,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.591252,2026-02-24T00:19:47.591266,1.4e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
f9403b29-37cc-47a3-bda0-80d4e592f5c5,data_raw_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/raw/tasks.csv,ePost RX Modernisation - Fix all failed test case and improve the coverage Part 2,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.591275,2026-02-24T00:19:47.591279,4e-06,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
bc753269-c2f1-48ad-b0c3-51857adae837,data_raw_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/raw/tasks.csv,Test Draft CH,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.591288,2026-02-24T00:19:47.591289,1e-06,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
b0e66fb3-6bce-48c8-929f-9d8bebc76885,data_processed_tasks.parquet,/Users/karanallagh/Desktop/DataCollector/data/processed/tasks.parquet,Topcoder Community App - Remove perpetual scrolling on Activity Feed page while logged out,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.591297,2026-02-24T00:19:47.591302,5e-06,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
30377290,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,"Native Language Specialists – Japanese, Korean, and French (3-Month GIG Contract)",skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.591312,2026-02-24T00:19:47.591330,1.8e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
3f1b97ff-4c7e-48e9-a878-e179c630e018,data_processed_tasks.parquet,/Users/karanallagh/Desktop/DataCollector/data/processed/tasks.parquet,"Topcoder Community App - Universal Nav: Different ""type"" for /thrive path",skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.591339,2026-02-24T00:19:47.591343,4e-06,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
c8bb4b8f-d9c5-48d8-b37e-e165cf4cd5f6,data_processed_tasks.parquet,/Users/karanallagh/Desktop/DataCollector/data/processed/tasks.parquet,Test challenge,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.591352,2026-02-24T00:19:47.591353,1e-06,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
7daca42b-c37f-477b-96db-153000825d83,data_processed_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/processed/tasks.csv,Topcoder O/R F2F - Topgear Scorecard Issue,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.591361,2026-02-24T00:19:47.591365,4e-06,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
graph_degree_test,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,Degree Map (test),failed_tests,failed_tests,0.0,False,7.0,simulation_trace,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff->role_decomposed->simulation_trace,0.0,2026-02-24T00:19:47.591374,2026-02-24T00:19:47.595143,0.003769,True,provided,/Users/karanallagh/Desktop/DataCollector/reports/experiments/sample_no_analysis/extracted_tests/graph_degree_test.json,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,28bb4b22b791d684c93165572bd028c9665c7812af1096de8f618191ff494d2e,"sample_0,sample_1",,0.0,False,
b0e66fb3-6bce-48c8-929f-9d8bebc76885,challenge_data_challengeData_2023-01-01_2023-01-31_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2023-01-01_2023-01-31/page1.json,Topcoder Community App - Remove perpetual scrolling on Activity Feed page while logged out,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.595175,2026-02-24T00:19:47.595182,7e-06,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
656b1948-2bd9-41e8-826e-39834eafb888,data_raw_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/raw/tasks.csv,72 Hours Topcoder Challenge API  Adding ChallengePhase Endpoints,skipped_no_llm_config,missing_dependency,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.595195,2026-02-24T00:19:47.595368,0.000173,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,,0.0,False,
graph_edges_stress,experiments_decomposition_benchmark_tasks.json,/Users/karanallagh/Desktop/DataCollector/experiments/decomposition/benchmark_tasks.json,Edge Count (stress),success,success,1.0,True,1.0,contract_first,contract_first,0.0,2026-02-24T00:19:47.595379,2026-02-24T00:19:47.595807,0.000428,True,provided,/Users/karanallagh/Desktop/DataCollector/reports/experiments/sample_no_analysis/extracted_tests/graph_edges_stress.json,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,,0.0,False,
4ecc36e0-b1d5-4d9d-81dd-616ad6fbdd8d,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,96 Hours Topcoder Identity Service Fixing issues found in UserController,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.595826,2026-02-24T00:19:47.595848,2.2e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
7630d39a-0fbd-485a-b7a7-0662c88c57e4,data_raw_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/raw/tasks.csv,Topcoder Member Profile Processor - Rebuild with Postgres,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.595862,2026-02-24T00:19:47.595874,1.2e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
694f790b-9a05-494a-a679-212983382fba,data_processed_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/processed/tasks.csv,Message Center - QA and bug fixes,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.595885,2026-02-24T00:19:47.595887,2e-06,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
a924833a-26d7-4de9-b7a1-7284217ad544,challenge_data_challengeData_2025-06-01_2025-10-08_page3.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page3.json,AI Powered Image Resizing with Background Expansion Challenge,skipped_no_llm_config,missing_dependency,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.595897,2026-02-24T00:19:47.595976,7.9e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,,0.0,False,
30377260,challenge_data_demoData.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/demoData.json,Topcoder Admin App - Consolidate Skills Manager,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.595990,2026-02-24T00:19:47.595998,8e-06,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
08f5d5b4-7f6a-46d0-a5cf-4f5bb78b7cb1,data_raw_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/raw/tasks.csv,Cognitive Audio Challenge Gamma Theta Frequency Infusion,skipped_no_llm_config,missing_dependency,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.596008,2026-02-24T00:19:47.596341,0.000333,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,,0.0,False,
9f836b8b-205e-41fc-9f58-fe31b3164dae,data_processed_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/processed/tasks.csv,"Topcoder Lookups API - Update with TypeScript, Prisma & PostgreSQL",skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.596352,2026-02-24T00:19:47.596362,1e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
56b3df85-e4f4-40ab-a975-2a9e6810866e,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,Topcoder Review API - Challenge and Resource API Integration,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.596372,2026-02-24T00:19:47.596383,1.1e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
73d5e42b-91c5-4ab5-9e9b-eb3f3d5c7075,data_processed_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/processed/tasks.csv,Topcoder Identity Service implementing IdentityProviderResource,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.596399,2026-02-24T00:19:47.596409,1e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
329f27bd-9176-4b7b-8d2a-e1996c60db09,challenge_data_challengeData_2025-06-01_2025-10-08_page1.json,/Users/karanallagh/Desktop/DataCollector/challenge_data/challengeData_2025-06-01_2025-10-08/page1.json,Topcoder Member API - Update Code with Postgres Schema Part 2,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.596420,2026-02-24T00:19:47.596437,1.7e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
ecfed727-3e85-41ab-9ce4-6d0032f80c57,data_processed_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/processed/tasks.csv,Topcoder Identity Service: Tests Improvement,skipped_non_coding_task,non_coding,0.0,False,0.0,,,0.0,2026-02-24T00:19:47.596446,2026-02-24T00:19:47.596460,1.4e-05,False,,,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,,,Task skipped by heuristics (missing coding spec),0.0,False,
355a5497-71c3-4e3a-b200-f53d62564667,data_processed_tasks.csv,/Users/karanallagh/Desktop/DataCollector/data/processed/tasks.csv,Learn AI – Build and Deploy an AI Agent with Topcoder MCP on Hugging Face,failed_tests,failed_tests,0.0,False,7.0,simulation_trace,contract_first->pattern_skeleton->failure_mode_first->multi_view->semantic_diff->role_decomposed->simulation_trace,0.0,2026-02-24T00:19:47.596469,2026-02-24T00:19:47.598761,0.002292,True,statement,/Users/karanallagh/Desktop/DataCollector/reports/experiments/sample_no_analysis/extracted_tests/355a5497-71c3-4e3a-b200-f53d62564667.json,False,/Users/karanallagh/Desktop/DataCollector/artifacts/self_verifying/sample_no_analysis,1bdefa4eb9e58442ac049f5dcd39961273a8974e4b17d951fd0a4b673f5d1f50,"io_sample_1,io_sample_2",,0.0,False,
